industry_code,industry_name,indivs,pacs,total,last_updated,cycle,cid
H01,Health Professionals,107335,221750,329085,03/20/2023,2022,N00004572
K01,Lawyers/Law Firms,203645,102750,306395,03/20/2023,2022,N00004572
H04,Pharmaceuticals/Health Products,42993,242900,285893,03/20/2023,2022,N00004572
Q01,Republican/Conservative,276324,6000,282324,03/20/2023,2022,N00004572
W06,Retired,35350,0,35350,03/20/2023,2022,N00009724
D03,Misc Defense,3500,29500,33000,03/20/2023,2022,N00009724
P01,Building Trade Unions,0,33000,33000,03/20/2023,2022,N00009724
B12,Electronics Mfg & Equip,11725,17000,28725,03/20/2023,2022,N00009724
H01,Health Professionals,11700,5500,17200,03/20/2023,2022,N00009724
P04,Public Sector Unions,0,16500,16500,03/20/2023,2022,N00009724
K01,Lawyers/Law Firms,5475,10000,15475,03/20/2023,2022,N00009724
K02,Lobbyists,10826,3500,14326,03/20/2023,2022,N00009724
D01,Defense Aerospace,-2900,16500,13600,03/20/2023,2022,N00009724
F13,Misc Finance,4000,6000,10000,03/20/2023,2022,N00009724
F07,Securities & Investment,604020,15500,619520,03/20/2023,2022,N00045506
F10,Real Estate,230550,38500,269050,03/20/2023,2022,N00045506
W06,Retired,146972,0,146972,03/20/2023,2022,N00045506
Q05,Pro-Israel,113986,18000,131986,03/20/2023,2022,N00045506
W04,Education,117424,0,117424,03/20/2023,2022,N00045506
H01,Health Professionals,92157,15000,107157,03/20/2023,2022,N00045506
H04,Pharmaceuticals/Health Products,97250,2000,99250,03/20/2023,2022,N00045506
K01,Lawyers/Law Firms,80675,8500,89175,03/20/2023,2022,N00045506
F09,Insurance,48806,33500,82306,03/20/2023,2022,N00045506
W02,Non-Profit Institutions,68905,0,68905,03/20/2023,2022,N00045506
W06,Retired,6244132,0,6244132,03/20/2023,2022,N00024852
F07,Securities & Investment,2262131,153250,2415381,03/20/2023,2022,N00024852
Q01,Republican/Conservative,2388266,21600,2409866,03/20/2023,2022,N00024852
F10,Real Estate,1478006,84500,1562506,03/20/2023,2022,N00024852
E01,Oil & Gas,1227712,289100,1516812,03/20/2023,2022,N00024852
K01,Lawyers/Law Firms,1101280,141888,1243168,03/20/2023,2022,N00024852
H01,Health Professionals,862319,147500,1009819,03/20/2023,2022,N00024852
F09,Insurance,417348,253000,670348,03/20/2023,2022,N00024852
Q03,Leadership PACs,35167,485300,520467,03/20/2023,2022,N00024852
F03,Commercial Banks,334546,118500,453046,03/20/2023,2022,N00024852
W06,Retired,203964,0,203964,03/20/2023,2022,N00029147
H01,Health Professionals,70157,63250,133407,03/20/2023,2022,N00029147
F10,Real Estate,125680,4000,129680,03/20/2023,2022,N00029147
Q01,Republican/Conservative,84086,29500,113586,03/20/2023,2022,N00029147
F07,Securities & Investment,107100,0,107100,03/20/2023,2022,N00029147
Q03,Leadership PACs,0,86500,86500,03/20/2023,2022,N00029147
A01,Crop Production & Basic Processing,17803,48000,65803,03/20/2023,2022,N00029147
Q05,Pro-Israel,27506,10400,37906,03/20/2023,2022,N00029147
N01,Food & Beverage,26150,8500,34650,03/20/2023,2022,N00029147
C01,General Contractors,19200,11000,30200,03/20/2023,2022,N00029147
W06,Retired,737855,0,737855,03/20/2023,2022,N00050490
K01,Lawyers/Law Firms,131294,0,131294,03/20/2023,2022,N00050490
W04,Education,103203,0,103203,03/20/2023,2022,N00050490
Q02,Democratic/Liberal,70007,19725,89732,03/20/2023,2022,N00050490
H01,Health Professionals,86310,0,86310,03/20/2023,2022,N00050490
F07,Securities & Investment,85146,0,85146,03/20/2023,2022,N00050490
B12,Electronics Mfg & Equip,79471,0,79471,03/20/2023,2022,N00050490
Q03,Leadership PACs,0,69800,69800,03/20/2023,2022,N00050490
F10,Real Estate,65320,0,65320,03/20/2023,2022,N00050490
W03,Civil Servants/Public Officials,47340,0,47340,03/20/2023,2022,N00050490
W06,Retired,1355398,0,1355398,03/20/2023,2022,N00000270
K01,Lawyers/Law Firms,1042180,60650,1102830,03/20/2023,2022,N00000270
F07,Securities & Investment,737106,11000,748106,03/20/2023,2022,N00000270
W04,Education,708565,0,708565,03/20/2023,2022,N00000270
Q02,Democratic/Liberal,644238,8000,652238,03/20/2023,2022,N00000270
F10,Real Estate,542546,8500,551046,03/20/2023,2022,N00000270
B02,TV/Movies/Music,403801,26000,429801,03/20/2023,2022,N00000270
Q03,Leadership PACs,0,362100,362100,03/20/2023,2022,N00000270
K02,Lobbyists,306934,10434,317368,03/20/2023,2022,N00000270
H01,Health Professionals,276429,31500,307929,03/20/2023,2022,N00000270
W06,Retired,205137,0,205137,03/20/2023,2022,N00049670
N01,Food & Beverage,64020,28900,92920,03/20/2023,2022,N00049670
F10,Real Estate,58800,12500,71300,03/20/2023,2022,N00049670
K02,Lobbyists,55150,0,55150,03/20/2023,2022,N00049670
K01,Lawyers/Law Firms,48550,1500,50050,03/20/2023,2022,N00049670
Q03,Leadership PACs,0,50000,50000,03/20/2023,2022,N00049670
F09,Insurance,4500,34500,39000,03/20/2023,2022,N00049670
F07,Securities & Investment,34200,0,34200,03/20/2023,2022,N00049670
C01,General Contractors,30000,1000,31000,03/20/2023,2022,N00049670
M02,Automotive,8500,16000,24500,03/20/2023,2022,N00049670
K01,Lawyers/Law Firms,312225,10000,322225,03/20/2023,2022,N00049102
Q03,Leadership PACs,36400,203805,240205,03/20/2023,2022,N00049102
W06,Retired,238333,0,238333,03/20/2023,2022,N00049102
F07,Securities & Investment,216055,0,216055,03/20/2023,2022,N00049102
Q02,Democratic/Liberal,135621,73900,209521,03/20/2023,2022,N00049102
W03,Civil Servants/Public Officials,116396,0,116396,03/20/2023,2022,N00049102
N05,Business Services,114804,0,114804,03/20/2023,2022,N00049102
P01,Building Trade Unions,5400,103750,109150,03/20/2023,2022,N00049102
Q08,Women's Issues,78673,30000,108673,03/20/2023,2022,N00049102
F10,Real Estate,106730,0,106730,03/20/2023,2022,N00049102
H01,Health Professionals,196151,284750,480901,03/20/2023,2022,N00026314
H04,Pharmaceuticals/Health Products,44795,374400,419195,03/20/2023,2022,N00026314
W06,Retired,371259,0,371259,03/20/2023,2022,N00026314
E01,Oil & Gas,69217,235900,305117,03/20/2023,2022,N00026314
K02,Lobbyists,251671,8500,260171,03/20/2023,2022,N00026314
F10,Real Estate,176711,49500,226211,03/20/2023,2022,N00026314
F09,Insurance,18901,204000,222901,03/20/2023,2022,N00026314
F07,Securities & Investment,157960,59500,217460,03/20/2023,2022,N00026314
E08,Electric Utilities,14054,199500,213554,03/20/2023,2022,N00026314
H03,Health Services/HMOs,20100,189500,209600,03/20/2023,2022,N00026314
P04,Public Sector Unions,0,55500,55500,03/20/2023,2022,N00036107
Q02,Democratic/Liberal,32500,11500,44000,03/20/2023,2022,N00036107
P01,Building Trade Unions,0,40000,40000,03/20/2023,2022,N00036107
N07,Casinos/Gambling,39500,0,39500,03/20/2023,2022,N00036107
K01,Lawyers/Law Firms,19750,16250,36000,03/20/2023,2022,N00036107
P03,Transportation Unions,0,34166,34166,03/20/2023,2022,N00036107
F10,Real Estate,8400,25000,33400,03/20/2023,2022,N00036107
P02,Industrial Unions,0,29500,29500,03/20/2023,2022,N00036107
M01,Air Transport,0,26000,26000,03/20/2023,2022,N00036107
K02,Lobbyists,23300,0,23300,03/20/2023,2022,N00036107
W06,Retired,399585,0,399585,03/20/2023,2022,N00049738
Q03,Leadership PACs,15400,193600,209000,03/20/2023,2022,N00049738
Q02,Democratic/Liberal,98042,47900,145942,03/20/2023,2022,N00049738
K01,Lawyers/Law Firms,124433,14500,138933,03/20/2023,2022,N00049738
W03,Civil Servants/Public Officials,119263,0,119263,03/20/2023,2022,N00049738
W04,Education,97097,0,97097,03/20/2023,2022,N00049738
Q16,Candidate Committees,3500,88290,91790,03/20/2023,2022,N00049738
K02,Lobbyists,76030,0,76030,03/20/2023,2022,N00049738
H01,Health Professionals,56476,18500,74976,03/20/2023,2022,N00049738
F10,Real Estate,71795,1300,73095,03/20/2023,2022,N00049738
W06,Retired,773097,0,773097,03/20/2023,2022,N00041370
K01,Lawyers/Law Firms,406932,10000,416932,03/20/2023,2022,N00041370
F07,Securities & Investment,401705,2000,403705,03/20/2023,2022,N00041370
Q02,Democratic/Liberal,201094,70997,272091,03/20/2023,2022,N00041370
W04,Education,253263,0,253263,03/20/2023,2022,N00041370
Q03,Leadership PACs,30585,215501,246086,03/20/2023,2022,N00041370
H01,Health Professionals,147330,12500,159830,03/20/2023,2022,N00041370
F10,Real Estate,134503,20000,154503,03/20/2023,2022,N00041370
Q05,Pro-Israel,121880,6000,127880,03/20/2023,2022,N00041370
N05,Business Services,126571,0,126571,03/20/2023,2022,N00041370
W06,Retired,96805,0,96805,03/20/2023,2022,N00033527
A01,Crop Production & Basic Processing,18250,77500,95750,03/20/2023,2022,N00033527
F10,Real Estate,53000,25000,78000,03/20/2023,2022,N00033527
Q03,Leadership PACs,0,67000,67000,03/20/2023,2022,N00033527
K01,Lawyers/Law Firms,37573,15250,52823,03/20/2023,2022,N00033527
F03,Commercial Banks,12200,30500,42700,03/20/2023,2022,N00033527
M03,Trucking,17300,25000,42300,03/20/2023,2022,N00033527
A07,Agricultural Services/Products,4500,35500,40000,03/20/2023,2022,N00033527
M01,Air Transport,0,38500,38500,03/20/2023,2022,N00033527
K02,Lobbyists,36200,500,36700,03/20/2023,2022,N00033527
F07,Securities & Investment,154875,135000,289875,03/20/2023,2022,N00037031
F09,Insurance,48275,239500,287775,03/20/2023,2022,N00037031
W06,Retired,185471,0,185471,03/20/2023,2022,N00037031
K02,Lobbyists,183549,1000,184549,03/20/2023,2022,N00037031
H01,Health Professionals,48782,125000,173782,03/20/2023,2022,N00037031
H04,Pharmaceuticals/Health Products,30100,125500,155600,03/20/2023,2022,N00037031
F10,Real Estate,62500,86000,148500,03/20/2023,2022,N00037031
E08,Electric Utilities,5800,89000,94800,03/20/2023,2022,N00037031
Q10,Misc Issues,92500,0,92500,03/20/2023,2022,N00037031
M02,Automotive,31750,47000,78750,03/20/2023,2022,N00037031
K01,Lawyers/Law Firms,83305,13250,96555,03/20/2023,2022,N00037019
H01,Health Professionals,10671,79000,89671,03/20/2023,2022,N00037019
H04,Pharmaceuticals/Health Products,3150,77500,80650,03/20/2023,2022,N00037019
Q05,Pro-Israel,52900,2100,55000,03/20/2023,2022,N00037019
F10,Real Estate,30600,19500,50100,03/20/2023,2022,N00037019
H03,Health Services/HMOs,0,44000,44000,03/20/2023,2022,N00037019
P01,Building Trade Unions,0,40000,40000,03/20/2023,2022,N00037019
K02,Lobbyists,38200,1000,39200,03/20/2023,2022,N00037019
P04,Public Sector Unions,0,39000,39000,03/20/2023,2022,N00037019
B09,Telecom Services,0,38500,38500,03/20/2023,2022,N00037019
K01,Lawyers/Law Firms,505151,64250,569401,03/20/2023,2022,N00028139
W06,Retired,420836,0,420836,03/20/2023,2022,N00028139
Q03,Leadership PACs,0,268500,268500,03/20/2023,2022,N00028139
F10,Real Estate,132459,30000,162459,03/20/2023,2022,N00028139
K02,Lobbyists,114917,3550,118467,03/20/2023,2022,N00028139
Q08,Women's Issues,87344,25500,112844,03/20/2023,2022,N00028139
H04,Pharmaceuticals/Health Products,11157,98000,109157,03/20/2023,2022,N00028139
H01,Health Professionals,62534,39500,102034,03/20/2023,2022,N00028139
F07,Securities & Investment,93300,2500,95800,03/20/2023,2022,N00028139
W04,Education,87735,0,87735,03/20/2023,2022,N00028139
H01,Health Professionals,15650,111000,126650,03/20/2023,2022,N00031681
W06,Retired,105700,0,105700,03/20/2023,2022,N00031681
F07,Securities & Investment,97450,0,97450,03/20/2023,2022,N00031681
E01,Oil & Gas,35050,40500,75550,03/20/2023,2022,N00031681
Q03,Leadership PACs,0,62200,62200,03/20/2023,2022,N00031681
F10,Real Estate,54550,1000,55550,03/20/2023,2022,N00031681
K01,Lawyers/Law Firms,42150,9000,51150,03/20/2023,2022,N00031681
P03,Transportation Unions,0,49000,49000,03/20/2023,2022,N00031681
P04,Public Sector Unions,0,40000,40000,03/20/2023,2022,N00031681
P01,Building Trade Unions,0,39000,39000,03/20/2023,2022,N00031681
M01,Air Transport,28800,82500,111300,03/20/2023,2022,N00008799
F07,Securities & Investment,98300,11000,109300,03/20/2023,2022,N00008799
D03,Misc Defense,31850,67500,99350,03/20/2023,2022,N00008799
Q03,Leadership PACs,0,89200,89200,03/20/2023,2022,N00008799
Q05,Pro-Israel,75050,7100,82150,03/20/2023,2022,N00008799
F10,Real Estate,31550,47500,79050,03/20/2023,2022,N00008799
K02,Lobbyists,66500,4500,71000,03/20/2023,2022,N00008799
W06,Retired,69200,0,69200,03/20/2023,2022,N00008799
E01,Oil & Gas,36598,30500,67098,03/20/2023,2022,N00008799
D01,Defense Aerospace,39881,27000,66881,03/20/2023,2022,N00008799
W06,Retired,2269162,0,2269162,03/20/2023,2022,N00000528
W04,Education,1469626,0,1469626,03/20/2023,2022,N00000528
H01,Health Professionals,743455,5000,748455,03/20/2023,2022,N00000528
Q02,Democratic/Liberal,532574,10000,542574,03/20/2023,2022,N00000528
W03,Civil Servants/Public Officials,479363,0,479363,03/20/2023,2022,N00000528
Q09,Human Rights,381326,0,381326,03/20/2023,2022,N00000528
B12,Electronics Mfg & Equip,376590,0,376590,03/20/2023,2022,N00000528
N05,Business Services,299315,0,299315,03/20/2023,2022,N00000528
W07,Other,260870,0,260870,03/20/2023,2022,N00000528
B02,TV/Movies/Music,259614,0,259614,03/20/2023,2022,N00000528
K01,Lawyers/Law Firms,83480,5000,88480,03/20/2023,2022,N00049855
W06,Retired,80159,0,80159,03/20/2023,2022,N00049855
Q02,Democratic/Liberal,19944,47117,67061,03/20/2023,2022,N00049855
F07,Securities & Investment,58433,0,58433,03/20/2023,2022,N00049855
P01,Building Trade Unions,500,55000,55500,03/20/2023,2022,N00049855
N05,Business Services,51334,0,51334,03/20/2023,2022,N00049855
P02,Industrial Unions,3406,46000,49406,03/20/2023,2022,N00049855
Q03,Leadership PACs,0,48500,48500,03/20/2023,2022,N00049855
F10,Real Estate,47438,0,47438,03/20/2023,2022,N00049855
W03,Civil Servants/Public Officials,43774,0,43774,03/20/2023,2022,N00049855
K01,Lawyers/Law Firms,721721,36000,757721,03/20/2023,2022,N00034128
W06,Retired,418824,0,418824,03/20/2023,2022,N00034128
Q03,Leadership PACs,35585,334749,370334,03/20/2023,2022,N00034128
F07,Securities & Investment,250306,30500,280806,03/20/2023,2022,N00034128
Q11,Environment,144246,23000,167246,03/20/2023,2022,N00034128
Q16,Candidate Committees,6000,130050,136050,03/20/2023,2022,N00034128
Q02,Democratic/Liberal,91836,42891,134727,03/20/2023,2022,N00034128
F10,Real Estate,87293,37000,124293,03/20/2023,2022,N00034128
W04,Education,100296,0,100296,03/20/2023,2022,N00034128
P04,Public Sector Unions,1000,97500,98500,03/20/2023,2022,N00034128
H01,Health Professionals,143842,233000,376842,03/20/2023,2022,N00027626
W06,Retired,267960,0,267960,03/20/2023,2022,N00027626
F09,Insurance,43260,217000,260260,03/20/2023,2022,N00027626
F10,Real Estate,145209,100750,245959,03/20/2023,2022,N00027626
K02,Lobbyists,203400,8778,212178,03/20/2023,2022,N00027626
F07,Securities & Investment,73950,137500,211450,03/20/2023,2022,N00027626
H04,Pharmaceuticals/Health Products,10050,167050,177100,03/20/2023,2022,N00027626
Q10,Misc Issues,134750,26900,161650,03/20/2023,2022,N00027626
H03,Health Services/HMOs,41000,111500,152500,03/20/2023,2022,N00027626
E08,Electric Utilities,64300,71000,135300,03/20/2023,2022,N00027626
W06,Retired,3537926,0,3537926,03/20/2023,2022,N00040865
Q02,Democratic/Liberal,702004,103925,805929,03/20/2023,2022,N00040865
W04,Education,576734,0,576734,03/20/2023,2022,N00040865
Q08,Women's Issues,496283,59779,556062,03/20/2023,2022,N00040865
K01,Lawyers/Law Firms,528601,4500,533101,03/20/2023,2022,N00040865
H01,Health Professionals,325385,15000,340385,03/20/2023,2022,N00040865
F07,Securities & Investment,301480,0,301480,03/20/2023,2022,N00040865
B02,TV/Movies/Music,301171,0,301171,03/20/2023,2022,N00040865
F10,Real Estate,255303,15000,270303,03/20/2023,2022,N00040865
W03,Civil Servants/Public Officials,171372,0,171372,03/20/2023,2022,N00040865
F07,Securities & Investment,797260,142166,939426,03/20/2023,2022,N00035544
Q03,Leadership PACs,0,426300,426300,03/20/2023,2022,N00035544
W06,Retired,374146,0,374146,03/20/2023,2022,N00035544
F10,Real Estate,246445,64000,310445,03/20/2023,2022,N00035544
F09,Insurance,92314,217000,309314,03/20/2023,2022,N00035544
K01,Lawyers/Law Firms,152883,48750,201633,03/20/2023,2022,N00035544
F03,Commercial Banks,52513,119800,172313,03/20/2023,2022,N00035544
Q05,Pro-Israel,154650,14700,169350,03/20/2023,2022,N00035544
K02,Lobbyists,141701,6000,147701,03/20/2023,2022,N00035544
Q01,Republican/Conservative,119462,2000,121462,03/20/2023,2022,N00035544
W06,Retired,4478662,0,4478662,03/20/2023,2022,N00033492
W04,Education,1940674,0,1940674,03/20/2023,2022,N00033492
Q02,Democratic/Liberal,1570284,12355,1582639,03/20/2023,2022,N00033492
K01,Lawyers/Law Firms,1305821,9000,1314821,03/20/2023,2022,N00033492
Q08,Women's Issues,1115546,13005,1128551,03/20/2023,2022,N00033492
H01,Health Professionals,719667,1000,720667,03/20/2023,2022,N00033492
B02,TV/Movies/Music,570127,0,570127,03/20/2023,2022,N00033492
F07,Securities & Investment,537395,0,537395,03/20/2023,2022,N00033492
W03,Civil Servants/Public Officials,465422,0,465422,03/20/2023,2022,N00033492
F10,Real Estate,437861,0,437861,03/20/2023,2022,N00033492
W06,Retired,1678506,0,1678506,03/20/2023,2022,N00042243
F10,Real Estate,136621,19500,156121,03/20/2023,2022,N00042243
E01,Oil & Gas,37400,43000,80400,03/20/2023,2022,N00042243
H01,Health Professionals,57138,19000,76138,03/20/2023,2022,N00042243
K01,Lawyers/Law Firms,67777,4500,72277,03/20/2023,2022,N00042243
M01,Air Transport,36661,31750,68411,03/20/2023,2022,N00042243
Q03,Leadership PACs,0,66800,66800,03/20/2023,2022,N00042243
M02,Automotive,33383,30000,63383,03/20/2023,2022,N00042243
F03,Commercial Banks,50292,9000,59292,03/20/2023,2022,N00042243
P03,Transportation Unions,0,47000,47000,03/20/2023,2022,N00042243
H01,Health Professionals,7700,97300,105000,03/20/2023,2022,N00032029
Q03,Leadership PACs,0,48000,48000,03/20/2023,2022,N00032029
H04,Pharmaceuticals/Health Products,6300,39500,45800,03/20/2023,2022,N00032029
E08,Electric Utilities,6913,37500,44413,03/20/2023,2022,N00032029
E01,Oil & Gas,2900,34500,37400,03/20/2023,2022,N00032029
K02,Lobbyists,32737,0,32737,03/20/2023,2022,N00032029
B09,Telecom Services,0,28500,28500,03/20/2023,2022,N00032029
F10,Real Estate,16400,11000,27400,03/20/2023,2022,N00032029
Q01,Republican/Conservative,14300,12000,26300,03/20/2023,2022,N00032029
K01,Lawyers/Law Firms,12325,12000,24325,03/20/2023,2022,N00032029
F07,Securities & Investment,161857,21500,183357,03/20/2023,2022,N00030602
W06,Retired,173450,0,173450,03/20/2023,2022,N00030602
F10,Real Estate,127623,36500,164123,03/20/2023,2022,N00030602
M02,Automotive,68250,35490,103740,03/20/2023,2022,N00030602
E01,Oil & Gas,63351,31500,94851,03/20/2023,2022,N00030602
F09,Insurance,27998,61500,89498,03/20/2023,2022,N00030602
Q03,Leadership PACs,0,80400,80400,03/20/2023,2022,N00030602
F03,Commercial Banks,15650,54000,69650,03/20/2023,2022,N00030602
K01,Lawyers/Law Firms,43930,4000,47930,03/20/2023,2022,N00030602
F11,Accountants,12200,21000,33200,03/20/2023,2022,N00030602
F07,Securities & Investment,209385,64000,273385,03/20/2023,2022,N00046030
Q10,Misc Issues,265700,7125,272825,03/20/2023,2022,N00046030
F09,Insurance,47774,196500,244274,03/20/2023,2022,N00046030
Q03,Leadership PACs,0,238450,238450,03/20/2023,2022,N00046030
F10,Real Estate,139196,76500,215696,03/20/2023,2022,N00046030
