sector_name,sectorid,indivs,pacs,total,last_updated,cycle,cid
Labor,P,0,5500,5500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,65525,91834,157359,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,72816,0,72816,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,31679,16000,47679,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,57384,12500,69884,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,25000,7500,32500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,500,2500,3000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,14800,8500,23300,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,216472,38000,254472,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,172185,49250,221435,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,313828,12500,326328,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,19915,23500,43415,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,228511,49000,277511,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,1100,198000,199100,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,66232,159990,226222,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,414441,1000,415441,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,11200,24500,35700,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,33510,30500,64010,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,5650,22500,28150,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,0,8500,8500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,975,16000,16975,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,34250,215500,249750,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,17054,81750,98804,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,59279,36000,95279,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,1000,39500,40500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,16987,33000,49987,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,925,167500,168425,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,8300,82366,90666,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,60485,1000,61485,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,8968,69500,78468,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,48237,150200,198437,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,20456,110700,131156,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,1348,45500,46848,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,17647,229000,246647,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,511366,671700,1183066,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,117124,511010,628134,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,364110,92920,457030,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,24993,148780,173773,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,135779,344430,480209,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,5230,121000,126230,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,96926,366700,463626,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,212097,15000,227097,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,6800,1000,7800,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,3050,4500,7550,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,33049,17500,50549,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,500,0,500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,22347,12500,34847,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,86600,23500,110100,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,12750,5000,17750,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,63299,0,63299,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,4150,7500,11650,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,69570,22400,91970,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,22500,22500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,17800,58400,76200,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,100625,0,100625,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,3500,19500,23000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,100899,49500,150399,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,13815,5000,18815,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,1150,21000,22150,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,2950,21500,24450,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,122659,59400,182059,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,38548,37500,76048,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,58862,21000,79862,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,21060,20000,41060,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,78124,24500,102624,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,1230,100500,101730,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,134134,46162,180296,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,144576,1000,145576,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,141604,120142,261746,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,494502,229677,724179,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,214905,58500,273405,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,20192,156500,176692,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,931568,736399,1667967,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,3287383,720188,4007571,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,486598,313482,800080,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,1182948,207075,1390023,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,180316,253000,433316,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,615046,319056,934102,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,868,278500,279368,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,522498,506936,1029434,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,1614298,3000,1617298,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,12717,33000,45717,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,266254,54550,320804,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,68128,9800,77928,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,20686,104750,125436,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,46383,12500,58883,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,915744,189500,1105244,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,192177,133500,325677,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,513114,21350,534464,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,6310,40000,46310,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,226216,47500,273716,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,6473,196000,202473,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,283474,453867,737341,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,870333,0,870333,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,11332,18500,29832,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,9008,51500,60508,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,15492,37000,52492,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,7000,4000,11000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,19350,145500,164850,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,45138,74000,119138,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,43377,70000,113377,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,60950,14500,75450,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,10275,45500,55775,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,13664,22500,36164,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,10500,10500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,126189,131722,257911,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,96073,1000,97073,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,33210,65700,98910,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,79606,34000,113606,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,49725,20500,70225,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,3500,60250,63750,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,12200,46388,58588,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,179760,43500,223260,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,18202,38000,56202,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,82141,15500,97641,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,22450,66500,88950,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,102425,32000,134425,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,184500,184500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,162504,62412,224916,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,427800,0,427800,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,98144,38000,136144,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,43245,9500,52745,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,125152,18500,143652,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,4625,3000,7625,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,192025,51500,243525,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,581163,29000,610163,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,59594,3750,63344,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,117946,2900,120846,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,72645,14000,86645,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,173060,33400,206460,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,145,12000,12145,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,319254,499600,818854,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,1141139,0,1141139,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,47661,111750,159411,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,367988,5500,373488,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,39746,10500,50246,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,30013,0,30013,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,47755,10000,57755,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,939103,47500,986603,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,281866,59250,341116,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,521836,16000,537836,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,41578,3000,44578,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,257103,34038,291141,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,9852,258000,267852,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,819142,710833,1529975,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,1740663,1000,1741663,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,289432,33000,322432,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,3225335,6000,3231335,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,482458,5000,487458,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,128536,0,128536,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,355108,1500,356608,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,4185822,9500,4195322,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,1969055,10000,1979055,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,2462532,48300,2510832,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,232531,1500,234031,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,2008753,2500,2011253,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,23826,159500,183326,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,5649642,580434,6230076,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,9092967,1750,9094717,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,8804,88000,96804,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,4400,43500,47900,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,50602,64000,114602,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,0,22000,22000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,99016,75500,174516,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,118164,214400,332564,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,67523,125750,193273,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,47550,7250,54800,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,43300,108500,151800,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,103699,52000,155699,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,18500,18500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,32300,71650,103950,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,130077,0,130077,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,140051,42000,182051,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,67200,30000,97200,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,241731,43500,285231,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,12100,0,12100,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,126859,60900,187759,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,712184,58900,771084,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,203598,41500,245098,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,304073,11400,315473,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,185511,48800,234311,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,352534,83550,436084,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,7500,7500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,391519,283800,675319,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,896352,1000,897352,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,2000,12000,14000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,9200,19500,28700,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,2000,6000,8000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,0,3000,3000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,4400,7500,11900,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,41933,55500,97433,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,15050,20500,35550,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,24200,14400,38600,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,0,7500,7500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,13700,27000,40700,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,145000,145000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,6850,28512,35362,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,46256,0,46256,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,25450,81500,106950,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,4500,33000,37500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,93500,124500,218000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,5900,10400,16300,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,29950,239900,269850,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,84750,68500,153250,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,41050,11000,52050,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,81800,20500,102300,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,25950,258500,284450,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,46450,68072,114522,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,72500,72500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,28250,59650,87900,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,55933,0,55933,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,21013,28500,49513,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,98924,68000,166924,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,39823,73625,113448,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,25130,80450,105580,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,54900,52750,107650,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,652600,406850,1059450,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,225164,318800,543964,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,366050,72968,439018,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,45826,61000,106826,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,171065,144250,315315,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,5000,203000,208000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,203810,258584,462394,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,305819,10000,315819,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,56000,6500,62500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,26502,62500,89002,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,30450,31400,61850,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,32750,154400,187150,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,25150,18000,43150,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,239150,67500,306650,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,42400,24500,66900,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,50500,15500,66000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,4050,17900,21950,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,87575,34500,122075,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,0,70500,70500,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,47350,77200,124550,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,122698,1000,123698,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,50733,4000,54733,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,45895,7000,52895,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,133378,21000,154378,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,9883,10000,19883,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,69265,28000,97265,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,793833,55757,849590,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,119605,4500,124105,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,75912,1000,76912,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,130476,21000,151476,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,287139,27500,314639,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,2505,0,2505,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,634981,268150,903131,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,1192658,0,1192658,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,8663,61750,70413,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,79252,20000,99252,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,16016,0,16016,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,350,8000,8350,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,2250,0,2250,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,199443,63500,262943,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,45896,20550,66446,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,61086,15500,76586,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,549,12000,12549,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,70889,34000,104889,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,750,177500,178250,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,297084,546751,843835,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,369519,5500,375019,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,26900,72500,99400,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,32300,136000,168300,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,15150,84500,99650,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,8300,101000,109300,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,14650,213000,227650,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,203752,574000,777752,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,130425,309500,439925,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,161520,75250,236770,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,25540,144300,169840,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,34650,186000,220650,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,250,286750,287000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,300607,57700,358307,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,137348,7500,144848,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,2550,15000,17550,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,54737,28090,82827,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,21909,8500,30409,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Defense,D,757,24500,25257,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,13259,20500,33759,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,225063,50000,275063,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,129447,100250,229697,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,119893,30900,150793,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,3153,12500,15653,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,49934,62000,111934,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,2270,241300,243570,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,148731,306930,455661,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,243647,0,243647,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Agribusiness,A,4566,4000,8566,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Communic/Electronics,B,28010,5500,33510,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Construction,C,9050,0,9050,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Energy/Nat Resource,E,3060,0,3060,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Finance/Insur/RealEst,F,68984,17000,85984,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Health,H,57882,2500,60382,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Lawyers & Lobbyists,K,52666,5000,57666,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Transportation,M,7000,0,7000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Misc Business,N,23666,0,23666,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Labor,P,1000,57000,58000,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Ideology/Single-Issue,Q,13032,68076,81108,03/20/2023,2022,ALL_CANDIDATES_SECTORS
Other,W,65242,300,65542,03/20/2023,2022,ALL_CANDIDATES_SECTORS
