sector_name,sectorid,indivs,pacs,total,last_updated,cycle,cid
Energy/Nat Resource,E,148502,114000,262502,06/10/2019,2018,N00028138
Finance/Insur/RealEst,F,1383527,309800,1693327,06/10/2019,2018,N00028138
Health,H,200785,116000,316785,06/10/2019,2018,N00028138
Lawyers & Lobbyists,K,1294467,159649,1454116,06/10/2019,2018,N00028138
Transportation,M,274418,357927,632345,06/10/2019,2018,N00028138
Misc Business,N,556875,277977,834852,06/10/2019,2018,N00028138
Labor,P,3987,518725,522712,06/10/2019,2018,N00028138
Ideology/Single-Issue,Q,586055,645860,1231915,06/10/2019,2018,N00028138
Other,W,681786,1000,682786,06/10/2019,2018,N00028138
Agribusiness,A,193071,145700,338771,06/10/2019,2018,N00004367
Communic/Electronics,B,951056,171200,1122256,06/10/2019,2018,N00004367
Construction,C,191224,51000,242224,06/10/2019,2018,N00004367
Defense,D,19350,57000,76350,06/10/2019,2018,N00004367
Energy/Nat Resource,E,106810,101900,208710,06/10/2019,2018,N00004367
Finance/Insur/RealEst,F,1584181,205500,1789681,06/10/2019,2018,N00004367
Health,H,1150504,306016,1456520,06/10/2019,2018,N00004367
Lawyers & Lobbyists,K,1721904,88500,1810404,06/10/2019,2018,N00004367
Transportation,M,71864,103000,174864,06/10/2019,2018,N00004367
Misc Business,N,1219201,192900,1412101,06/10/2019,2018,N00004367
Labor,P,24864,311505,336369,06/10/2019,2018,N00004367
Ideology/Single-Issue,Q,3693192,685472,4378664,06/10/2019,2018,N00004367
Other,W,6620132,13250,6633382,06/10/2019,2018,N00004367
Agribusiness,A,17630,15000,32630,06/10/2019,2018,N00033508
Communic/Electronics,B,114814,112280,227094,06/10/2019,2018,N00033508
Construction,C,26636,34500,61136,06/10/2019,2018,N00033508
Defense,D,8836,43500,52336,06/10/2019,2018,N00033508
Energy/Nat Resource,E,25556,56500,82056,06/10/2019,2018,N00033508
Finance/Insur/RealEst,F,310922,112500,423422,06/10/2019,2018,N00033508
Health,H,103776,163500,267276,06/10/2019,2018,N00033508
Lawyers & Lobbyists,K,280902,40500,321402,06/10/2019,2018,N00033508
Transportation,M,7389,40374,47763,06/10/2019,2018,N00033508
Misc Business,N,227519,114500,342019,06/10/2019,2018,N00033508
Labor,P,2735,186200,188935,06/10/2019,2018,N00033508
Ideology/Single-Issue,Q,165249,39002,204251,06/10/2019,2018,N00033508
Other,W,222201,0,222201,06/10/2019,2018,N00033508
Agribusiness,A,90765,177748,268513,06/10/2019,2018,N00037034
Communic/Electronics,B,3500,42679,46179,06/10/2019,2018,N00037034
Construction,C,21600,35500,57100,06/10/2019,2018,N00037034
Defense,D,2700,6500,9200,06/10/2019,2018,N00037034
Energy/Nat Resource,E,35382,60893,96275,06/10/2019,2018,N00037034
Finance/Insur/RealEst,F,73586,97750,171336,06/10/2019,2018,N00037034
Health,H,37352,134500,171852,06/10/2019,2018,N00037034
Lawyers & Lobbyists,K,27939,12000,39939,06/10/2019,2018,N00037034
Transportation,M,20300,54000,74300,06/10/2019,2018,N00037034
Misc Business,N,25150,44351,69501,06/10/2019,2018,N00037034
Labor,P,0,14000,14000,06/10/2019,2018,N00037034
Ideology/Single-Issue,Q,10200,92239,102439,06/10/2019,2018,N00037034
Other,W,27350,1000,28350,06/10/2019,2018,N00037034
Agribusiness,A,30377,2000,32377,06/10/2019,2018,N00041808
Communic/Electronics,B,71388,1000,72388,06/10/2019,2018,N00041808
Construction,C,124094,17500,141594,06/10/2019,2018,N00041808
Defense,D,14079,0,14079,06/10/2019,2018,N00041808
Energy/Nat Resource,E,24614,0,24614,06/10/2019,2018,N00041808
Finance/Insur/RealEst,F,330970,16000,346970,06/10/2019,2018,N00041808
Health,H,103576,5500,109076,06/10/2019,2018,N00041808
Lawyers & Lobbyists,K,132233,17500,149733,06/10/2019,2018,N00041808
Transportation,M,3568,0,3568,06/10/2019,2018,N00041808
Misc Business,N,118202,8500,126702,06/10/2019,2018,N00041808
Labor,P,706,180500,181206,06/10/2019,2018,N00041808
Ideology/Single-Issue,Q,76964,108345,185309,06/10/2019,2018,N00041808
Other,W,232376,0,232376,06/10/2019,2018,N00041808
Agribusiness,A,1500,15500,17000,06/10/2019,2018,N00035347
Communic/Electronics,B,2950,31500,34450,06/10/2019,2018,N00035347
Construction,C,16500,24000,40500,06/10/2019,2018,N00035347
Defense,D,250,20000,20250,06/10/2019,2018,N00035347
Energy/Nat Resource,E,2000,38500,40500,06/10/2019,2018,N00035347
Finance/Insur/RealEst,F,33599,273500,307099,06/10/2019,2018,N00035347
Health,H,11250,24500,35750,06/10/2019,2018,N00035347
Lawyers & Lobbyists,K,21600,10500,32100,06/10/2019,2018,N00035347
Transportation,M,5700,41995,47695,06/10/2019,2018,N00035347
Misc Business,N,37365,68500,105865,06/10/2019,2018,N00035347
Labor,P,0,5000,5000,06/10/2019,2018,N00035347
Ideology/Single-Issue,Q,8300,45194,53494,06/10/2019,2018,N00035347
Other,W,22150,0,22150,06/10/2019,2018,N00035347
Agribusiness,A,7200,35272,42472,06/10/2019,2018,N00031647
Communic/Electronics,B,25800,93900,119700,06/10/2019,2018,N00031647
Construction,C,33280,73000,106280,06/10/2019,2018,N00031647
Defense,D,0,25500,25500,06/10/2019,2018,N00031647
Energy/Nat Resource,E,28303,142500,170803,06/10/2019,2018,N00031647
Finance/Insur/RealEst,F,97578,456100,553678,06/10/2019,2018,N00031647
Health,H,51355,265000,316355,06/10/2019,2018,N00031647
Lawyers & Lobbyists,K,103280,50604,153884,06/10/2019,2018,N00031647
Transportation,M,80675,110484,191159,06/10/2019,2018,N00031647
Misc Business,N,65445,244847,310292,06/10/2019,2018,N00031647
Labor,P,0,60000,60000,06/10/2019,2018,N00031647
Ideology/Single-Issue,Q,20700,146118,166818,06/10/2019,2018,N00031647
Other,W,85258,3500,88758,06/10/2019,2018,N00031647
Agribusiness,A,19100,182750,201850,06/10/2019,2018,N00027623
Communic/Electronics,B,3750,36090,39840,06/10/2019,2018,N00027623
Construction,C,5900,32000,37900,06/10/2019,2018,N00027623
Defense,D,0,25500,25500,06/10/2019,2018,N00027623
Energy/Nat Resource,E,6250,53750,60000,06/10/2019,2018,N00027623
Finance/Insur/RealEst,F,25950,294000,319950,06/10/2019,2018,N00027623
Health,H,8050,141500,149550,06/10/2019,2018,N00027623
Lawyers & Lobbyists,K,63500,15250,78750,06/10/2019,2018,N00027623
Transportation,M,5249,60000,65249,06/10/2019,2018,N00027623
Misc Business,N,12050,83000,95050,06/10/2019,2018,N00027623
Labor,P,0,5000,5000,06/10/2019,2018,N00027623
Ideology/Single-Issue,Q,7399,50500,57899,06/10/2019,2018,N00027623
Other,W,11260,1000,12260,06/10/2019,2018,N00027623
Agribusiness,A,16918,0,16918,06/10/2019,2018,N00041997
Communic/Electronics,B,150293,1000,151293,06/10/2019,2018,N00041997
Construction,C,20618,0,20618,06/10/2019,2018,N00041997
Defense,D,1654,0,1654,06/10/2019,2018,N00041997
Energy/Nat Resource,E,2543,0,2543,06/10/2019,2018,N00041997
Finance/Insur/RealEst,F,466931,0,466931,06/10/2019,2018,N00041997
Health,H,116454,5000,121454,06/10/2019,2018,N00041997
Lawyers & Lobbyists,K,258286,12750,271036,06/10/2019,2018,N00041997
Transportation,M,13979,0,13979,06/10/2019,2018,N00041997
Misc Business,N,150748,0,150748,06/10/2019,2018,N00041997
Labor,P,1032,160620,161652,06/10/2019,2018,N00041997
Ideology/Single-Issue,Q,354651,357106,711757,06/10/2019,2018,N00041997
Other,W,483059,0,483059,06/10/2019,2018,N00041997
Agribusiness,A,23575,13500,37075,06/10/2019,2018,N00041954
Communic/Electronics,B,0,4500,4500,06/10/2019,2018,N00041954
Construction,C,11900,16000,27900,06/10/2019,2018,N00041954
Energy/Nat Resource,E,250,5600,5850,06/10/2019,2018,N00041954
Finance/Insur/RealEst,F,10000,20750,30750,06/10/2019,2018,N00041954
Health,H,9450,10500,19950,06/10/2019,2018,N00041954
Lawyers & Lobbyists,K,15751,3000,18751,06/10/2019,2018,N00041954
Transportation,M,7250,4000,11250,06/10/2019,2018,N00041954
Misc Business,N,18000,8500,26500,06/10/2019,2018,N00041954
Ideology/Single-Issue,Q,1250,72000,73250,06/10/2019,2018,N00041954
Other,W,10050,0,10050,06/10/2019,2018,N00041954
Agribusiness,A,30950,135134,166084,06/10/2019,2018,N00005681
Communic/Electronics,B,61150,87000,148150,06/10/2019,2018,N00005681
Construction,C,49550,92250,141800,06/10/2019,2018,N00005681
Defense,D,26000,52000,78000,06/10/2019,2018,N00005681
Energy/Nat Resource,E,137975,155000,292975,06/10/2019,2018,N00005681
Finance/Insur/RealEst,F,574261,490000,1064261,06/10/2019,2018,N00005681
Health,H,188784,253100,441884,06/10/2019,2018,N00005681
Lawyers & Lobbyists,K,241400,32973,274373,06/10/2019,2018,N00005681
Transportation,M,108660,168629,277289,06/10/2019,2018,N00005681
Misc Business,N,307766,226347,534113,06/10/2019,2018,N00005681
Labor,P,0,35000,35000,06/10/2019,2018,N00005681
Ideology/Single-Issue,Q,244591,452316,696907,06/10/2019,2018,N00005681
Other,W,196214,12500,208714,06/10/2019,2018,N00005681
Agribusiness,A,653771,211640,865411,06/10/2019,2018,N00030612
Communic/Electronics,B,527342,279065,806407,06/10/2019,2018,N00030612
Construction,C,940993,97500,1038493,06/10/2019,2018,N00030612
Defense,D,63380,90500,153880,06/10/2019,2018,N00030612
Energy/Nat Resource,E,573776,333666,907442,06/10/2019,2018,N00030612
Finance/Insur/RealEst,F,4544379,487280,5031659,06/10/2019,2018,N00030612
Health,H,754044,253950,1007994,06/10/2019,2018,N00030612
Lawyers & Lobbyists,K,1230938,104850,1335788,06/10/2019,2018,N00030612
Transportation,M,465801,264828,730629,06/10/2019,2018,N00030612
Misc Business,N,2083567,409800,2493367,06/10/2019,2018,N00030612
Labor,P,465,25500,25965,06/10/2019,2018,N00030612
Ideology/Single-Issue,Q,1740159,600704,2340863,06/10/2019,2018,N00030612
Other,W,4203948,8000,4211948,06/10/2019,2018,N00030612
Agribusiness,A,10496,16000,26496,06/10/2019,2018,N00002893
Communic/Electronics,B,5118,12590,17708,06/10/2019,2018,N00002893
Construction,C,102,6000,6102,06/10/2019,2018,N00002893
Defense,D,5401,11000,16401,06/10/2019,2018,N00002893
Energy/Nat Resource,E,1,6000,6001,06/10/2019,2018,N00002893
Finance/Insur/RealEst,F,121893,12000,133893,06/10/2019,2018,N00002893
Health,H,12906,50500,63406,06/10/2019,2018,N00002893
Lawyers & Lobbyists,K,24456,20750,45206,06/10/2019,2018,N00002893
Transportation,M,2081,78499,80580,06/10/2019,2018,N00002893
Misc Business,N,41320,51279,92599,06/10/2019,2018,N00002893
Labor,P,2543,182000,184543,06/10/2019,2018,N00002893
Ideology/Single-Issue,Q,15054,17500,32554,06/10/2019,2018,N00002893
Other,W,114577,0,114577,06/10/2019,2018,N00002893
Agribusiness,A,29333,22500,51833,06/10/2019,2018,N00007727
Communic/Electronics,B,40602,25750,66352,06/10/2019,2018,N00007727
Construction,C,12322,132675,144997,06/10/2019,2018,N00007727
Defense,D,8100,11000,19100,06/10/2019,2018,N00007727
Energy/Nat Resource,E,1836,36750,38586,06/10/2019,2018,N00007727
Finance/Insur/RealEst,F,106791,164000,270791,06/10/2019,2018,N00007727
Health,H,26048,169875,195923,06/10/2019,2018,N00007727
Lawyers & Lobbyists,K,65760,32250,98010,06/10/2019,2018,N00007727
Transportation,M,40461,84100,124561,06/10/2019,2018,N00007727
Misc Business,N,95722,106209,201931,06/10/2019,2018,N00007727
Labor,P,9250,124000,133250,06/10/2019,2018,N00007727
Ideology/Single-Issue,Q,61182,20653,81835,06/10/2019,2018,N00007727
Other,W,94544,0,94544,06/10/2019,2018,N00007727
Agribusiness,A,16827,5000,21827,06/10/2019,2018,N00040915
Communic/Electronics,B,249406,1000,250406,06/10/2019,2018,N00040915
Construction,C,20796,0,20796,06/10/2019,2018,N00040915
Defense,D,5183,0,5183,06/10/2019,2018,N00040915
Energy/Nat Resource,E,12517,3000,15517,06/10/2019,2018,N00040915
Finance/Insur/RealEst,F,667435,13000,680435,06/10/2019,2018,N00040915
Health,H,128904,13000,141904,06/10/2019,2018,N00040915
Lawyers & Lobbyists,K,281381,15438,296819,06/10/2019,2018,N00040915
Transportation,M,37492,4500,41992,06/10/2019,2018,N00040915
Misc Business,N,293784,15700,309484,06/10/2019,2018,N00040915
Labor,P,4879,162200,167079,06/10/2019,2018,N00040915
Ideology/Single-Issue,Q,288804,288493,577297,06/10/2019,2018,N00040915
Other,W,575663,250,575913,06/10/2019,2018,N00040915
Agribusiness,A,25237,113950,139187,06/10/2019,2018,N00035346
Communic/Electronics,B,5000,105000,110000,06/10/2019,2018,N00035346
Construction,C,29050,25500,54550,06/10/2019,2018,N00035346
Defense,D,5525,32000,37525,06/10/2019,2018,N00035346
Energy/Nat Resource,E,26400,100000,126400,06/10/2019,2018,N00035346
Finance/Insur/RealEst,F,44156,93500,137656,06/10/2019,2018,N00035346
Health,H,134858,356686,491544,06/10/2019,2018,N00035346
Lawyers & Lobbyists,K,78363,35500,113863,06/10/2019,2018,N00035346
Transportation,M,3000,70500,73500,06/10/2019,2018,N00035346
Misc Business,N,153137,124500,277637,06/10/2019,2018,N00035346
Labor,P,0,14000,14000,06/10/2019,2018,N00035346
Ideology/Single-Issue,Q,23725,50249,73974,06/10/2019,2018,N00035346
Other,W,53126,1000,54126,06/10/2019,2018,N00035346
Agribusiness,A,100171,153850,254021,06/10/2019,2018,N00035420
Communic/Electronics,B,23412,35500,58912,06/10/2019,2018,N00035420
Construction,C,98910,79750,178660,06/10/2019,2018,N00035420
Defense,D,1000,18000,19000,06/10/2019,2018,N00035420
Energy/Nat Resource,E,110590,94200,204790,06/10/2019,2018,N00035420
Finance/Insur/RealEst,F,292349,114000,406349,06/10/2019,2018,N00035420
Health,H,26228,58500,84728,06/10/2019,2018,N00035420
Lawyers & Lobbyists,K,48801,10500,59301,06/10/2019,2018,N00035420
Transportation,M,52152,136494,188646,06/10/2019,2018,N00035420
Misc Business,N,135430,99000,234430,06/10/2019,2018,N00035420
Labor,P,0,166500,166500,06/10/2019,2018,N00035420
Ideology/Single-Issue,Q,45484,448275,493759,06/10/2019,2018,N00035420
Other,W,124560,2000,126560,06/10/2019,2018,N00035420
Agribusiness,A,19700,39134,58834,06/10/2019,2018,N00026460
Communic/Electronics,B,20550,100000,120550,06/10/2019,2018,N00026460
Construction,C,83000,33500,116500,06/10/2019,2018,N00026460
Defense,D,29000,99000,128000,06/10/2019,2018,N00026460
Energy/Nat Resource,E,57150,108700,165850,06/10/2019,2018,N00026460
Finance/Insur/RealEst,F,211830,107500,319330,06/10/2019,2018,N00026460
Health,H,29578,28000,57578,06/10/2019,2018,N00026460
Lawyers & Lobbyists,K,98300,29600,127900,06/10/2019,2018,N00026460
Transportation,M,48855,106700,155555,06/10/2019,2018,N00026460
Misc Business,N,89045,99000,188045,06/10/2019,2018,N00026460
Labor,P,0,17000,17000,06/10/2019,2018,N00026460
Ideology/Single-Issue,Q,53900,28250,82150,06/10/2019,2018,N00026460
Other,W,96575,0,96575,06/10/2019,2018,N00026460
Agribusiness,A,13703,17000,30703,06/10/2019,2018,N00043207
Communic/Electronics,B,41466,41050,82516,06/10/2019,2018,N00043207
Construction,C,48018,43250,91268,06/10/2019,2018,N00043207
Defense,D,489,15000,15489,06/10/2019,2018,N00043207
Energy/Nat Resource,E,10157,15000,25157,06/10/2019,2018,N00043207
Finance/Insur/RealEst,F,209141,131000,340141,06/10/2019,2018,N00043207
Health,H,33421,73875,107296,06/10/2019,2018,N00043207
Lawyers & Lobbyists,K,116276,28148,144424,06/10/2019,2018,N00043207
Transportation,M,13026,41000,54026,06/10/2019,2018,N00043207
Misc Business,N,73991,57000,130991,06/10/2019,2018,N00043207
Labor,P,3200,268950,272150,06/10/2019,2018,N00043207
Ideology/Single-Issue,Q,34050,140299,174349,06/10/2019,2018,N00043207
Other,W,147976,18516,166492,06/10/2019,2018,N00043207
Agribusiness,A,29759,7000,36759,06/10/2019,2018,N00031685
Communic/Electronics,B,528923,283350,812273,06/10/2019,2018,N00031685
Construction,C,96906,7000,103906,06/10/2019,2018,N00031685
Defense,D,47053,102500,149553,06/10/2019,2018,N00031685
Energy/Nat Resource,E,87235,46100,133335,06/10/2019,2018,N00031685
Finance/Insur/RealEst,F,1602828,255200,1858028,06/10/2019,2018,N00031685
Health,H,307258,291900,599158,06/10/2019,2018,N00031685
Lawyers & Lobbyists,K,1412058,145391,1557449,06/10/2019,2018,N00031685
Transportation,M,72739,65000,137739,06/10/2019,2018,N00031685
Misc Business,N,457096,208551,665647,06/10/2019,2018,N00031685
Labor,P,161,264200,264361,06/10/2019,2018,N00031685
Ideology/Single-Issue,Q,243783,414603,658386,06/10/2019,2018,N00031685
Other,W,913532,1500,915032,06/10/2019,2018,N00031685
Agribusiness,A,6100,33650,39750,06/10/2019,2018,N00007479
Communic/Electronics,B,219843,137905,357748,06/10/2019,2018,N00007479
Construction,C,2513,6700,9213,06/10/2019,2018,N00007479
Defense,D,0,5500,5500,06/10/2019,2018,N00007479
Energy/Nat Resource,E,25247,9500,34747,06/10/2019,2018,N00007479
Finance/Insur/RealEst,F,172203,70250,242453,06/10/2019,2018,N00007479
Health,H,15512,33000,48512,06/10/2019,2018,N00007479
Lawyers & Lobbyists,K,219329,29400,248729,06/10/2019,2018,N00007479
Transportation,M,4101,9456,13557,06/10/2019,2018,N00007479
Misc Business,N,82109,41000,123109,06/10/2019,2018,N00007479
Labor,P,1800,64700,66500,06/10/2019,2018,N00007479
Ideology/Single-Issue,Q,77164,45700,122864,06/10/2019,2018,N00007479
Other,W,171228,-500,170728,06/10/2019,2018,N00007479
Agribusiness,A,0,6500,6500,06/10/2019,2018,N00033904
Communic/Electronics,B,3735,28280,32015,06/10/2019,2018,N00033904
Construction,C,2800,500,3300,06/10/2019,2018,N00033904
Defense,D,0,5000,5000,06/10/2019,2018,N00033904
Energy/Nat Resource,E,0,38000,38000,06/10/2019,2018,N00033904
Finance/Insur/RealEst,F,67573,388358,455931,06/10/2019,2018,N00033904
Health,H,14545,71000,85545,06/10/2019,2018,N00033904
Lawyers & Lobbyists,K,17875,31300,49175,06/10/2019,2018,N00033904
Transportation,M,6050,30250,36300,06/10/2019,2018,N00033904
Misc Business,N,12975,64500,77475,06/10/2019,2018,N00033904
Labor,P,0,108500,108500,06/10/2019,2018,N00033904
Ideology/Single-Issue,Q,89875,22525,112400,06/10/2019,2018,N00033904
Other,W,27399,11000,38399,06/10/2019,2018,N00033904
Agribusiness,A,109542,25200,134742,06/10/2019,2018,N00000699
Communic/Electronics,B,312930,92000,404930,06/10/2019,2018,N00000699
Construction,C,454163,31250,485413,06/10/2019,2018,N00000699
Defense,D,21975,39500,61475,06/10/2019,2018,N00000699
Energy/Nat Resource,E,147975,72843,220818,06/10/2019,2018,N00000699
Finance/Insur/RealEst,F,2333025,346300,2679325,06/10/2019,2018,N00000699
Health,H,763935,252000,1015935,06/10/2019,2018,N00000699
Lawyers & Lobbyists,K,1758210,138100,1896310,06/10/2019,2018,N00000699
Transportation,M,78545,33100,111645,06/10/2019,2018,N00000699
Misc Business,N,725094,88500,813594,06/10/2019,2018,N00000699
Labor,P,1866,292600,294466,06/10/2019,2018,N00000699
Ideology/Single-Issue,Q,695380,529507,1224887,06/10/2019,2018,N00000699
Other,W,943388,1500,944888,06/10/2019,2018,N00000699
Agribusiness,A,15450,32807,48257,06/10/2019,2018,N00005736
Communic/Electronics,B,1000,11000,12000,06/10/2019,2018,N00005736
Construction,C,58431,44000,102431,06/10/2019,2018,N00005736
Defense,D,500,23748,24248,06/10/2019,2018,N00005736
Energy/Nat Resource,E,40257,57900,98157,06/10/2019,2018,N00005736
Finance/Insur/RealEst,F,61881,22500,84381,06/10/2019,2018,N00005736
Health,H,84541,94500,179041,06/10/2019,2018,N00005736
Lawyers & Lobbyists,K,32299,8000,40299,06/10/2019,2018,N00005736
Transportation,M,30200,127500,157700,06/10/2019,2018,N00005736
Misc Business,N,49475,75000,124475,06/10/2019,2018,N00005736
Labor,P,1000,23500,24500,06/10/2019,2018,N00005736
Ideology/Single-Issue,Q,3825,31707,35532,06/10/2019,2018,N00005736
Other,W,63506,0,63506,06/10/2019,2018,N00005736
Agribusiness,A,191397,117353,308750,06/10/2019,2018,N00035187
Communic/Electronics,B,121798,97200,218998,06/10/2019,2018,N00035187
Construction,C,138400,42000,180400,06/10/2019,2018,N00035187
Defense,D,4600,41500,46100,06/10/2019,2018,N00035187
